"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.17deg 8d NPP","VIIRS Ocean Mapped OceanColor 4km Daily Euphotic Depth","ETOPO1 Elevation","OSCAR 1/3deg 5d Surface Currents Zonal Velocity","OSCAR 1/3deg 5d Surface Currents Meridional Velocity","MODIS Ocean Aqua OceanColor 4km Daily Daytime SST"
"1940489956","true","2011-12-18 08:52:57.000","-4.793109744","-58.36938813","-293514.5307-3500419.607","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3789","-0.014648096942345906","0.03549817213133817","NaN"
"1940489957","true","2011-12-18 09:22:57.000","-4.789331782","-58.36931522","-293284.4301-3500447.43","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3790","-0.014949225479498266","0.03530735691397178","NaN"
"1940489958","true","2011-12-18 09:52:57.000","-4.786648314","-58.36949929","-293118.6929-3500439.76","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3790","-0.01516965835683848","0.03516233211331863","NaN"
"1940489959","true","2011-12-18 10:22:57.000","-4.785233569","-58.36999231","-293027.4609-3500389.668","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3790","-0.015290897279598965","0.03506811869438122","NaN"
"1940489960","true","2011-12-18 10:52:57.000","-4.783259179","-58.37099871","-292897.0465-3500282.741","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3790","-0.015405821956038734","0.0349436485119883","NaN"
"1940489961","true","2011-12-18 11:22:57.000","-4.780773008","-58.37219327","-292733.5455-3500156.545","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3790","-0.01553324406495766","0.03479755679934355","NaN"
"1940489962","true","2011-12-18 11:52:57.000","-4.777566442","-58.37318577","-292528.0128-3500057.516","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3790","-0.015715901853662107","0.034628947213402705","NaN"
"1940489963","true","2011-12-18 12:22:57.000","-4.774939969","-58.37379615","-292361.6391-3499999.947","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3772","-0.015839642883866915","0.034511391088715065","NaN"
"1940489964","true","2011-12-18 12:52:57.000","-4.773284998","-58.37402589","-292258.3119-3499981.677","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3772","-0.01592066458055649","0.03444402938819631","NaN"
"1940489965","true","2011-12-18 13:22:57.000","-4.772521439","-58.37403109","-292211.6184-3499984.967","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3772","-0.015967905850867853","0.0344139427854686","NaN"
"1940489966","true","2011-12-18 13:52:57.000","-4.772532674","-58.37400964","-292212.513-3499987.404","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3772","-0.01597096455755558","0.03441358260123959","NaN"
"1940489967","true","2011-12-18 14:22:57.000","-4.772806438","-58.37390789","-292230.2241-3499997.838","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3772","-0.01596541445805073","0.034424183480385666","NaN"
"1940489968","true","2011-12-18 14:52:57.000","-4.769930731","-58.37599544","-292034.3019-3499769.764","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3791","-0.015947695915051546","0.03428993021172291","NaN"
"1940489969","true","2011-12-18 15:22:57.000","-4.771250909","-58.37353329","-292138.8379-3500049.329","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3772","-0.016096340612623623","0.03436764752748979","NaN"
"1940489970","true","2011-12-18 15:52:57.000","-4.773740967","-58.36999512","-292325.3066-3500448.048","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3772","-0.016253128154841097","0.034503047311813834","NaN"
"1940489971","true","2011-12-18 16:22:57.000","-4.775166142","-58.37365542","-292376.8222-3500015.157","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3790","-0.015854030543647757","0.03451367871100248","NaN"
"1940489972","true","2011-12-18 16:52:57.000","-4.769526019","-58.37196272","-292048.7064-3500240.748","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3772","-0.016349082468875707","0.03431617364027135","NaN"
"1940489973","true","2011-12-18 17:22:57.000","-4.789715189","-58.33720592","-293620.7238-3504179.372","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3797","-0.016927618514660844","0.03557495854674954","NaN"
"1940489974","true","2011-12-18 17:52:57.000","-4.809177071","-58.30123833","-295162.9277-3508262.57","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3888","7.043284651823712E-4","0.05396124789896188","NaN"
"1940489975","true","2011-12-18 18:22:57.000","-4.821771991","-58.29634629","-295982.115-3508766.605","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3888","0.002178846910350003","0.055132139545961266","NaN"
"1940489976","true","2011-12-18 18:52:57.000","-4.878523059","-58.26534919","-299765.1038-3512077.061","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4010","0.008811282421621849","0.059874643068200714","NaN"
"1940489977","true","2011-12-18 19:22:57.000","-4.979256712","-58.20552279","-306545.635-3518503.617","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","167.03515625","NaN","-4102","0.022873926080541774","0.06774835144300669","NaN"
"1940489978","true","2011-12-18 19:52:57.000","-5.014765449","-58.18882378","-308896.6159-3520255.642","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","167.03515625","NaN","-4081","0.050410781102898504","0.09664271508499288","NaN"
"1940489979","true","2011-12-18 20:22:57.000","-5.024062167","-58.18434662","-309513.5933-3520726.346","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","167.03515625","NaN","-4081","0.05169779488004499","0.09746637938503298","NaN"
"1940489980","true","2011-12-18 20:52:57.000","-5.187066871","-58.10243978","-320393.6811-3529360.091","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.7147596789602","NaN","-3594","0.0753636878158331","0.11219571785866107","NaN"
"1940489981","true","2011-12-18 21:22:57.000","-5.257719242","-58.10152168","-324755.3781-3529069.141","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","169.46131471491282","NaN","-3574","0.07800417620069248","0.11426490308433081","NaN"
"1940489982","true","2011-12-18 21:52:57.000","-5.273391107","-58.05061383","-326267.3812-3534903.598","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","195.23854320416714","NaN","-3733","0.09431670957391866","0.1245517914812101","NaN"
"1940489983","true","2011-12-18 22:22:57.000","-5.3166267","-58.06175405","-328814.1085-3533360.128","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","199.95791686768573","NaN","-3649","0.09294753356251287","0.12391800187816426","NaN"
"1940489984","true","2011-12-18 22:52:57.000","-5.243237399","-58.09158903","-323969.4277-3530306.775","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.6135087266977","NaN","-3586","0.08017539116239461","0.11558501979837603","NaN"
"1940489985","true","2011-12-18 23:22:57.000","-5.102863693","-58.13468247","-314871.4752-3526075.273","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.10023010532396","NaN","-3801","0.06554862856180611","0.10604583457188717","NaN"
"1940489986","true","2011-12-18 23:52:57.000","-4.823474886","-58.19505467","-297080.8268-3520542.222","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","165.65695190429688","NaN","-3942","0.022835094257447175","0.06533691565972241","NaN"
"1940489987","true","2011-12-19 00:22:57.000","-4.569170548","-58.26282546","-280821.8216-3513938.056","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3910","-0.009185223939393559","0.022781522685887505","NaN"
"1940489988","true","2011-12-19 00:52:57.000","-4.429049175","-58.31851113","-271725.4032-3508133.555","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4236","-0.019805496065100722","0.013631979809773006","NaN"
"1940489989","true","2011-12-19 01:22:57.000","-4.321996558","-58.36065087","-264799.6497-3503731.302","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4539","-0.030869781067886844","-0.002371220574379501","NaN"
"1940489990","true","2011-12-19 01:52:57.000","-4.310619283","-58.36453713","-264069.8197-3503331.612","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4539","-0.029672480062014544","-0.003025210895929882","NaN"
"1940489991","true","2011-12-19 02:22:57.000","-4.271856987","-58.37619942","-261598.2858-3502152.424","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4557","-0.026068549077378954","-0.005323233220809009","NaN"
"1940489992","true","2011-12-19 02:52:57.000","-4.001572718","-58.45270927","-244451.6867-3494443.567","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4142","-0.014875326292485105","-0.011825608099955712","NaN"
"1940489993","true","2011-12-19 03:22:57.000","-3.807195684","-58.50263503","-232208.7184-3489442.993","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","145.48890686035156","NaN","-4125","0.003504360667277674","-0.020672115797639258","NaN"
"1940489994","true","2011-12-19 03:52:57.000","-3.489248101","-58.56684476","-212385.8776-3483205.253","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","149.53894371666706","NaN","-4465","0.030763073052192152","-0.012919323213508587","NaN"
"1940489995","true","2011-12-19 04:22:57.000","-3.286891973","-58.60005309","-199860.7156-3480069","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4241","0.054660969312270755","0.0030394723304061452","NaN"
"1940489996","true","2011-12-19 04:52:57.000","-3.058219017","-58.62289947","-185827.8102-3478179.957","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","164.047886188488","NaN","-4378","0.06264114373075899","0.011621096353765318","NaN"
"1940489997","true","2011-12-19 05:22:57.000","-2.736259874","-58.63023371","-166239.4218-3478315.471","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","172.46453857421875","NaN","-4210","0.08140815954697879","0.030464843861587713","NaN"
"1940489998","true","2011-12-19 05:52:57.000","-2.592403838","-58.60556381","-157635.7345-3481594.177","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","172.46453857421872","NaN","-4133","0.09069890199274667","0.042877636385544246","NaN"
"1940489999","true","2011-12-19 06:22:57.000","-2.497882957","-58.58467737","-151998.0377-3484281.712","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4147","0.09282347299903138","0.04353350386591767","NaN"
"1940490000","true","2011-12-19 06:52:57.000","-2.215314019","-58.55532698","-134944.8814-3488407.902","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","161.9320159110843","NaN","-4687","0.09704384656335056","0.055050622771129695","NaN"
"1940490001","true","2011-12-19 07:22:57.000","-1.919204728","-58.5542522","-116918.9776-3489183.949","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","157.42067692543247","NaN","-4441","0.09210898155203254","0.05395573923630794","NaN"
"1940490002","true","2011-12-19 07:52:57.000","-1.781954368","-58.55177013","-108569.4105-3489743.244","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","163.75621759107034","NaN","-4456","0.09172612029478691","0.05308783689679245","NaN"
