"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.083deg 8d NPP","ETOPO1 Elevation","MODIS Ocean Aqua OceanColor 4km 8d Daytime SST"
"1940489986","true","2011-12-18 23:52:57.000","-4.823474886","-58.19505467","-297080.8268-3520542.222","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3942","NaN"
"1940489987","true","2011-12-19 00:22:57.000","-4.569170548","-58.26282546","-280821.8216-3513938.056","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3910","NaN"
"1940489988","true","2011-12-19 00:52:57.000","-4.429049175","-58.31851113","-271725.4032-3508133.555","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4236","NaN"
"1940489989","true","2011-12-19 01:22:57.000","-4.321996558","-58.36065087","-264799.6497-3503731.302","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4539","NaN"
"1940489990","true","2011-12-19 01:52:57.000","-4.310619283","-58.36453713","-264069.8197-3503331.612","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4539","NaN"
"1940489991","true","2011-12-19 02:22:57.000","-4.271856987","-58.37619942","-261598.2858-3502152.424","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4557","NaN"
"1940489992","true","2011-12-19 02:52:57.000","-4.001572718","-58.45270927","-244451.6867-3494443.567","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4142","NaN"
"1940489993","true","2011-12-19 03:22:57.000","-3.807195684","-58.50263503","-232208.7184-3489442.993","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4125","NaN"
"1940489994","true","2011-12-19 03:52:57.000","-3.489248101","-58.56684476","-212385.8776-3483205.253","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4465","NaN"
"1940489995","true","2011-12-19 04:22:57.000","-3.286891973","-58.60005309","-199860.7156-3480069","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4241","NaN"
"1940489996","true","2011-12-19 04:52:57.000","-3.058219017","-58.62289947","-185827.8102-3478179.957","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4378","NaN"
"1940489997","true","2011-12-19 05:22:57.000","-2.736259874","-58.63023371","-166239.4218-3478315.471","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4210","NaN"
"1940489998","true","2011-12-19 05:52:57.000","-2.592403838","-58.60556381","-157635.7345-3481594.177","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4133","NaN"
"1940489999","true","2011-12-19 06:22:57.000","-2.497882957","-58.58467737","-151998.0377-3484281.712","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4147","NaN"
"1940490000","true","2011-12-19 06:52:57.000","-2.215314019","-58.55532698","-134944.8814-3488407.902","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4687","NaN"
"1940490001","true","2011-12-19 07:22:57.000","-1.919204728","-58.5542522","-116918.9776-3489183.949","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4441","NaN"
"1940490002","true","2011-12-19 07:52:57.000","-1.781954368","-58.55177013","-108569.4105-3489743.244","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4456","NaN"
"1940490003","true","2011-12-19 08:22:57.000","-1.774233299","-58.54717961","-108115.7085-3490292.775","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4455","NaN"
"1940490004","true","2011-12-19 08:52:57.000","-1.775097654","-58.54234662","-108185.8167-3490854.344","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4456","NaN"
"1940490005","true","2011-12-19 09:22:57.000","-1.77627228","-58.53768574","-108274.2272-3491395.281","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4514","NaN"
"1940490006","true","2011-12-19 09:52:57.000","-1.777508349","-58.53360749","-108364.2979-3491868.213","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4514","NaN"
"1940490007","true","2011-12-19 10:22:57.000","-1.778838289","-58.53000323","-108458.3955-3492285.735","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4514","NaN"
"1940490008","true","2011-12-19 10:52:57.000","-1.78040289","-58.52706909","-108564.39-3492624.72","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4514","NaN"
"1940490009","true","2011-12-19 11:22:57.000","-1.7814004","-58.52479087","-108633.4536-3492888.339","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4524","NaN"
"1940490010","true","2011-12-19 11:52:57.000","-1.782676127","-58.52379498","-108714.8373-3493001.983","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4524","NaN"
"1940490011","true","2011-12-19 12:22:57.000","-1.783125659","-58.52245603","-108747.1007-3493157.176","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4524","NaN"
"1940490012","true","2011-12-19 12:52:57.000","-1.783165459","-58.52127865","-108753.7991-3493294.319","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4524","NaN"
"1940490013","true","2011-12-19 13:22:57.000","-1.781865562","-58.5204154","-108677.6748-3493397.392","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4524","NaN"
"1940490014","true","2011-12-19 13:52:57.000","-1.779040188","-58.51952816","-108508.6197-3493506.151","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4524","NaN"
"1940490015","true","2011-12-19 14:22:57.000","-1.77597623","-58.51840106","-108325.8733-3493643.309","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4524","NaN"
"1940490016","true","2011-12-19 14:52:57.000","-1.772366281","-58.51694846","-108110.993-3493819.424","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4502","NaN"
"1940490017","true","2011-12-19 15:22:57.000","-1.763179011","-58.51834483","-107545.7545-3493673.97","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4502","NaN"
"1940490018","true","2011-12-19 15:52:57.000","-1.736183493","-58.52742152","-105867.5957-3492666.393","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4467","NaN"
"1940490019","true","2011-12-19 16:22:57.000","-1.782786584","-58.51265491","-108761.9827-3494300.111","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4524","NaN"
"1940490020","true","2011-12-19 16:52:57.000","-1.982117285","-58.45282346","-121159.2319-3500874.12","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4289","NaN"
"1940490021","true","2011-12-19 17:22:57.000","-2.214192923","-58.3845415","-135646.1898-3508314.364","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4041","NaN"
"1940490022","true","2011-12-19 17:52:57.000","-2.366207541","-58.33678116","-145183.9021-3513510.561","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3917","NaN"
"1940490023","true","2011-12-19 18:22:57.000","-2.393204738","-58.31291568","-146955.7254-3516224.689","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3865","NaN"
"1940490024","true","2011-12-19 18:52:57.000","-2.622856626","-58.17683745","-161775.2269-3531478.646","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4110","NaN"
"1940490025","true","2011-12-19 19:22:57.000","-2.866040952","-58.09134508","-177261.9774-3540734.726","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4851","NaN"
"1940490026","true","2011-12-19 19:52:57.000","-3.067711067","-58.08102118","-189788.1143-3541293.429","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4844","NaN"
"1940490027","true","2011-12-19 20:22:57.000","-3.099385116","-58.13321866","-191416.0429-3535098.514","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4229","NaN"
"1940490028","true","2011-12-19 20:52:57.000","-2.929106486","-58.1267315","-180947.8986-3536408.615","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4341","NaN"
"1940490029","true","2011-12-19 21:22:57.000","-2.544401814","-58.05669757","-157562.5333-3545718.638","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4010","NaN"
"1940490030","true","2011-12-19 21:52:57.000","-2.154074053","-58.0478063","-133442.8946-3547748.08","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4047","NaN"
"1940490031","true","2011-12-19 22:22:57.000","-1.817092133","-58.07218903","-112484.4754-3545623.636","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4594","NaN"
"1940490032","true","2011-12-19 22:52:57.000","-1.560887538","-58.1349154","-96429.11807-3538765.271","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4477","NaN"
"1940490033","true","2011-12-19 23:22:57.000","-1.426800774","-58.17812155","-88021.58499-3533936.121","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4149","NaN"
"1940490034","true","2011-12-19 23:52:57.000","-1.293312443","-58.22456299","-79665.54053-3528709.562","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4100","NaN"
"1940490035","true","2011-12-20 00:22:57.000","-1.325251119","-58.2576353","-81543.24734-3524804.198","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4311","NaN"
"1940490036","true","2011-12-20 00:52:57.000","-1.425570897","-58.26560983","-87691.57402-3523725.314","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4494","NaN"
"1940490037","true","2011-12-20 01:22:57.000","-1.432538031","-58.26551947","-88120.32007-3523725.17","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4494","NaN"
